745,240107,NACS
746,240115,NACS
747,240108,NACS
748,240114,NACS
749,240116,NACS
750,280561,NACS
751,280567,NACS
752,240130,NACS
753,240146,NACS
754,250166,NACS
755,250181,NACS
756,1002150223,EULCS
757,1002160254,EULCS
758,1002160255,EULCS
759,1002160264,EULCS
760,1002160265,EULCS
761,1002260026,NALCS
762,1002260026,EULCS
763,1002260029,NALCS
764,1002260033,NALCS
765,1002260042,NALCS
766,1002150241,EULCS
767,1002150250,EULCS
768,1002160287,EULCS
769,1002150252,EULCS
770,1002160296,EULCS
771,300326,LCK
772,300361,LCK
773,300367,LCK
774,300389,LCK
775,1002270033,NALCS
776,1002270049,NALCS
777,1002270036,NALCS
778,1002270050,NALCS
779,1002270052,NALCS
780,1002270063,NALCS
781,1002270053,NALCS
782,1002270064,NALCS
783,1200060,LMS
784,1200069,LMS
785,1200070,LMS
786,1200091,LMS
787,1200129,LMS
788,1200135,LMS
789,1200137,LMS
790,1200138,LMS
791,1200151,LMS
792,1210149,LMS
793,1210163,LMS
794,310520,LCK
795,310535,LCK
796,310537,LCK
797,310555,LCK
798,310560,LCK
799,1002270069,NALCS
800,1002270094,NALCS
801,1002270097,NALCS
802,1002270070,NALCS
803,1002270093,NALCS
804,1002270095,NALCS
805,1002270104,NALCS
806,1002270122,NALCS
807,1002270098,NALCS
808,1002270118,NALCS
809,1002270124,NALCS
810,240326,EUCS
811,240339,EUCS
812,250375,EUCS
813,240359,EUCS
814,250387,EUCS
815,260205,CBLoL
816,260206,CBLoL
817,260222,CBLoL
818,270176,CBLoL
819,260279,CBLoL
820,270244,CBLoL
821,260285,CBLoL
822,270254,CBLoL
823,260144,TCL
824,260156,TCL
825,260157,TCL
826,260169,TCL
827,260184,TCL
828,260245,TCL
829,260249,TCL
830,260250,TCL
831,260258,TCL
832,260259,TCL
833,270228,TCL
834,270258,TCL
835,270265,TCL
836,270271,TCL
837,270272,TCL
838,2017-251LGD GamingDAN Gaming,LPL
839,2017-252DAN GamingLGD Gaming,LPL
840,2017-253LGD GamingDAN Gaming,LPL
841,2017-251DAN GamingSuning Gaming,LPL
842,2017-252Suning GamingDAN Gaming,LPL
843,2017-253DAN GamingSuning Gaming,LPL
844,2017-251EDward GamingNewbee,LPL
845,2017-252NewbeeEDward Gaming,LPL
846,2017-251JD GamingI May,LPL
847,2017-252I MayJD Gaming,LPL
848,2017-253JD GamingI May,LPL
849,2017-251I MayLGD Gaming,LPL
850,2017-252LGD GamingI May,LPL
851,2017-251Royal Never Give UpInvictus Gaming,LPL
852,2017-252Invictus GamingRoyal Never Give Up,LPL
853,2017-253Royal Never Give UpInvictus Gaming,LPL
854,2017-251Team WEJD Gaming,LPL
855,2017-252JD GamingTeam WE,LPL
856,2017-251EDward GamingOMG,LPL
857,2017-252OMGEDward Gaming,LPL
858,2017-251Snake EsportsNewbee,LPL
859,2017-252NewbeeSnake Esports,LPL
860,2017-253Snake EsportsNewbee,LPL
861,300584,LCK
862,300584,CBLoL
863,300604,LCK
864,300614,LCK
865,300637,LCK
866,300650,LCK
867,310752,LCK
868,310759,LCK
869,310762,LCK
870,310782,LCK
871,260099,NACS
872,260100,NACS
873,270072,NACS
874,1002170018,EULCS
875,1002180034,EULCS
876,1002180035,EULCS
877,1002180036,EULCS
878,1002180043,EULCS
879,1002180044,EULCS
880,1002290032,NACS
881,1002290039,NACS
882,1002290040,NACS
883,1002290041,NACS
884,1002290043,NACS
885,300758,LCK
886,300762,LCK
887,300766,LCK
888,300787,LCK
889,300911,LCK
890,300943,LCK
891,300947,LCK
892,300959,LCK
893,300975,LCK
894,301031,LCK
895,301039,LCK
896,301041,LCK
897,301044,LCK
898,301056,LCK
899,1002180047,EULCS
900,1002180056,EULCS
901,1002180058,EULCS
902,1002180063,EULCS
903,1002180065,EULCS
904,1002180077,EULCS
905,1002180078,EULCS
906,1002180080,EULCS
907,1002180086,EULCS
908,1002180087,EULCS
909,1002180094,EULCS
910,1002180104,EULCS
911,1002170091,EULCS
912,1002290049,NALCS
913,1002290059,NALCS
914,1002290061,NALCS
915,1002290063,NALCS
916,1002290069,NALCS
917,1002290071,NALCS
918,1002280080,NALCS
919,1002280092,NALCS
920,1002290082,NALCS
921,1002290102,NALCS
922,1002280104,NALCS
923,1002280115,NALCS
924,1002280116,NALCS
925,1002290106,NALCS
926,1002290119,NALCS
927,1002280130,NALCS
928,1002280142,NALCS
929,1002280147,NALCS
930,1002290126,NALCS
931,1002290142,NALCS
932,1002290152,NALCS
933,1002280149,NALCS
934,1002280165,NALCS
935,1002280167,NALCS
936,1002290156,NALCS
937,1002290169,NALCS
938,1002290172,NALCS
939,1210268,LMS
940,1210277,LMS
941,1210278,LMS
942,1210296,LMS
943,1210319,LMS
944,1200332,LMS
945,1200333,LMS
946,1200334,LMS
947,1200350,LMS
948,1210374,LMS
949,1200391,LMS
950,1200394,LMS
951,1200421,LMS
952,1210435,LMS
953,1210446,LMS
954,1210447,LMS
955,1210449,LMS
956,1210466,LMS
957,1210467,LMS
958,280092,CBLoL
959,290096,CBLoL
960,290108,CBLoL
961,290111,CBLoL
962,290160,CBLoL
963,280186,CBLoL
964,290177,CBLoL
965,290184,CBLoL
